utc,last_modified,preset,n,dist,mode,bright,px,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-02 17:24:11,"Wed, 02 Sep 2026 17:24:06 GMT",12,223,1.1,night,74.4,545,4,3,3,2,0.67,0.21,0.31,0.385,0.38,158,0.0,0.266,10,19,0,0,0,142299
2026-09-02 17:25:10,"Wed, 02 Sep 2026 17:25:05 GMT",11,228,1.6,night,25.2,2895,183,22,54,8,0.42,0.79,0.81,0.388,0.688,243,0.0,0.141,8,233,0,0,0,69591
2026-09-02 17:25:57,"Wed, 02 Sep 2026 17:25:50 GMT",13,231,1.3,night,48.6,137,1,1,1,1,1.0,0.5,0.0,0.281,0.704,109,0.0,0.177,2,2,0,0,0,101422
2026-09-02 17:26:09,"Wed, 02 Sep 2026 17:26:05 GMT",13,232,1.0,night,46.1,42,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,100531
2026-09-02 17:26:56,"Wed, 02 Sep 2026 17:26:51 GMT",12,224,0.8,night,74.5,354,3,2,2,2,0.75,0.38,1.0,0.306,0.901,167,0.0,0.095,5,8,0,0,0,142823
2026-09-02 17:27:08,"Wed, 02 Sep 2026 17:27:06 GMT",12,225,0.6,night,74.5,377,2,2,2,2,0.5,0.15,0.0,0.453,0.898,164,0.0,0.06,10,13,0,0,0,142987
2026-09-02 17:27:55,"Wed, 02 Sep 2026 17:27:50 GMT",11,229,0.9,night,24.8,466,12,5,6,5,0.4,0.38,0.46,0.178,0.708,240,0.0,0.246,7,32,0,0,0,74296
2026-09-02 17:28:07,"Wed, 02 Sep 2026 17:28:04 GMT",14,331,0.5,night,59.5,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74058
2026-09-02 17:28:54,"Wed, 02 Sep 2026 17:28:51 GMT",13,233,0.9,night,47.7,74,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,103661
2026-09-02 17:29:18,"Wed, 02 Sep 2026 17:29:05 GMT",13,234,0.7,night,47.7,55,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,105258
2026-09-02 17:29:53,"Wed, 02 Sep 2026 17:29:50 GMT",12,226,0.4,night,74.3,311,3,1,2,2,0.75,0.75,1.0,0.316,0.938,164,0.0,0.223,2,4,0,1,0,143007
2026-09-02 17:30:17,"Wed, 02 Sep 2026 17:30:05 GMT",15,237,0.4,night,73.6,113,2,1,2,1,1.0,0.67,0.0,0.547,0.444,95,0.0,0.217,2,3,0,0,0,132448
2026-09-02 17:30:52,"Wed, 02 Sep 2026 17:30:49 GMT",11,230,0.6,night,25.4,185,6,3,4,3,0.5,0.46,0.67,0.17,0.713,237,0.0,0.303,5,13,0,4,0,76332
2026-09-02 17:31:16,"Wed, 02 Sep 2026 17:31:05 GMT",14,332,2.7,night,59.7,525,20,6,6,5,0.67,0.62,0.65,0.966,0.683,105,0.0,0.06,4,32,0,0,1,77537
2026-09-02 17:38:04,"Wed, 02 Sep 2026 17:37:50 GMT",13,235,0.6,night,47.3,117,2,2,2,2,0.5,0.4,0.0,0.255,0.731,124,0.0,0.136,3,5,0,0,0,106585
2026-09-02 17:38:17,"Wed, 02 Sep 2026 17:38:06 GMT",8,243,0.4,night,74.9,68,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,137369
2026-09-02 17:38:55,"Wed, 02 Sep 2026 17:38:50 GMT",15,238,0.7,night,72.2,114,1,0,1,1,1.0,1.0,0.0,0.677,0.926,146,0.0,0.06,1,1,0,0,0,135857
2026-09-02 17:39:08,"Wed, 02 Sep 2026 17:39:06 GMT",15,239,0.5,night,71.9,53,1,0,1,1,1.0,1.0,0.0,0.74,0.963,132,0.0,0.107,1,1,0,0,0,131095
2026-09-02 17:39:21,"Wed, 02 Sep 2026 17:39:06 GMT",15,240,0.3,night,71.9,8,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,131095
2026-09-02 17:39:59,"Wed, 02 Sep 2026 17:39:50 GMT",14,333,0.9,night,58.8,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74681
2026-09-02 17:40:11,"Wed, 02 Sep 2026 17:40:05 GMT",14,334,0.7,night,58.8,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74531
2026-09-02 17:41:00,"Wed, 02 Sep 2026 17:40:51 GMT",13,236,0.6,night,46.9,32,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,108085
2026-09-02 17:41:12,"Wed, 02 Sep 2026 17:41:06 GMT",8,244,0.4,night,74.5,60,1,1,1,1,1.0,0.5,0.0,0.823,0.944,118,0.0,0.16,2,2,0,0,0,136937
2026-09-02 17:42:02,"Wed, 02 Sep 2026 17:41:51 GMT",15,241,0.4,night,73.2,23,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,132744
2026-09-02 17:42:14,"Wed, 02 Sep 2026 17:42:06 GMT",15,242,0.3,night,73.1,71,1,1,1,1,1.0,0.5,0.0,0.677,0.926,149,0.0,0.107,2,2,0,0,0,131223
2026-09-02 17:42:52,"Wed, 02 Sep 2026 17:42:50 GMT",14,335,0.5,night,59.0,17,1,0,1,1,1.0,1.0,0.0,0.958,0.241,69,0.0,0.06,1,1,0,0,0,75388
2026-09-02 17:43:16,"Wed, 02 Sep 2026 17:43:04 GMT",14,336,0.4,night,58.7,5,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74457
2026-09-02 17:43:52,"Wed, 02 Sep 2026 17:43:50 GMT",8,245,0.7,night,76.9,59,1,0,1,1,1.0,1.0,0.0,0.646,0.889,133,0.0,0.062,1,1,0,0,0,134863
2026-09-02 17:44:05,"Wed, 02 Sep 2026 17:43:50 GMT",8,246,0.5,night,76.9,18,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,134863
2026-09-02 17:44:17,"Wed, 02 Sep 2026 17:44:05 GMT",8,247,1.2,night,74.9,1026,66,2,11,12,0.5,0.94,1.0,0.454,0.399,188,0.0,0.064,4,70,0,0,1,137311
2026-09-02 17:44:55,"Wed, 02 Sep 2026 17:44:50 GMT",15,243,0.3,night,73.1,28,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,132026
2026-09-02 17:45:19,"Wed, 02 Sep 2026 17:45:06 GMT",15,244,0.2,night,73.1,22,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,132141
2026-09-02 17:45:57,"Wed, 02 Sep 2026 17:45:50 GMT",14,337,0.7,night,60.6,3,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76356
2026-09-02 17:46:57,"Wed, 02 Sep 2026 17:46:51 GMT",8,248,0.6,night,74.4,69,1,1,1,1,1.0,0.5,0.0,0.865,0.944,117,0.0,0.111,2,2,0,0,0,136987
2026-09-02 17:51:22,"Wed, 02 Sep 2026 17:51:05 GMT",11,231,0.5,night,25.4,43,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,75878
2026-09-02 17:51:58,"Wed, 02 Sep 2026 17:51:50 GMT",14,338,0.4,night,58.6,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74086
2026-09-02 17:52:10,"Wed, 02 Sep 2026 17:52:05 GMT",16,18,6.7,night,41.4,4617,154,55,37,11,0.38,0.52,0.56,0.389,0.456,254,0.01,0.386,31,299,26,225,0,78399
2026-09-02 17:52:59,"Wed, 02 Sep 2026 17:52:51 GMT",8,249,0.6,night,74.1,58,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,136145
2026-09-02 17:53:11,"Wed, 02 Sep 2026 17:53:05 GMT",12,227,0.4,night,73.6,464,3,2,3,3,0.33,0.23,1.0,0.479,0.87,193,0.0,0.067,9,13,0,0,0,138946
2026-09-02 17:54:00,"Wed, 02 Sep 2026 17:53:50 GMT",15,245,0.4,night,72.7,43,1,0,1,1,1.0,1.0,0.0,0.688,0.926,156,0.0,0.06,1,1,0,0,0,131750
2026-09-02 17:54:12,"Wed, 02 Sep 2026 17:54:04 GMT",11,232,0.4,night,25.6,24,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,77190
2026-09-02 17:55:00,"Wed, 02 Sep 2026 17:54:50 GMT",14,339,0.6,night,57.1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,72935
2026-09-02 17:55:12,"Wed, 02 Sep 2026 17:55:06 GMT",18,25,3.7,night,57.3,1608,15,6,6,3,0.83,0.19,0.26,0.196,0.422,219,0.0,0.475,28,79,1,43,0,119817
2026-09-02 17:56:01,"Wed, 02 Sep 2026 17:55:51 GMT",8,250,0.4,night,73.9,17,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,136401
2026-09-02 17:56:14,"Wed, 02 Sep 2026 17:56:06 GMT",12,228,0.4,night,73.4,378,2,2,1,2,1.0,0.25,0.0,0.427,0.843,174,0.0,0.06,6,8,0,1,0,143481
2026-09-02 17:57:03,"Wed, 02 Sep 2026 17:56:51 GMT",15,246,6.9,night,62.6,10078,383,31,82,21,0.22,0.57,0.66,0.412,0.333,145,0.0,0.065,104,673,0,0,0,108806
2026-09-02 17:57:15,"Wed, 02 Sep 2026 17:57:05 GMT",11,233,0.3,night,25.5,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,77335
2026-09-02 17:57:51,"Wed, 02 Sep 2026 17:57:49 GMT",14,340,0.3,night,58.5,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74237
2026-09-02 17:59:03,"Wed, 02 Sep 2026 17:58:50 GMT",8,251,0.5,night,75.6,57,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,137892
2026-09-02 17:59:15,"Wed, 02 Sep 2026 17:59:06 GMT",12,229,0.8,night,71.4,435,3,3,2,2,0.75,0.23,0.5,0.295,0.883,177,0.0,0.139,8,13,0,1,0,143121
2026-09-02 18:00:17,"Wed, 02 Sep 2026 18:00:04 GMT",11,234,0.5,night,26.1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,79042
2026-09-02 18:09:16,"Wed, 02 Sep 2026 18:09:05 GMT",14,341,0.6,night,59.9,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,75215
2026-09-02 18:09:52,"Wed, 02 Sep 2026 18:09:50 GMT",13,237,0.6,night,47.8,17,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,106608
2026-09-02 18:10:17,"Wed, 02 Sep 2026 18:10:06 GMT",13,238,0.4,night,47.9,14,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,107690
2026-09-02 18:10:55,"Wed, 02 Sep 2026 18:10:51 GMT",12,230,0.3,night,73.0,334,1,1,1,1,1.0,0.2,0.0,0.26,0.889,181,0.0,0.357,5,5,0,1,0,143659
2026-09-02 18:11:20,"Wed, 02 Sep 2026 18:11:06 GMT",15,247,1.9,night,72.3,117,1,0,1,1,1.0,1.0,0.0,0.104,0.704,167,0.0,0.117,1,1,0,0,0,129767
2026-09-02 18:11:57,"Wed, 02 Sep 2026 18:11:49 GMT",11,235,0.3,night,25.5,3,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,77171
2026-09-02 18:12:09,"Wed, 02 Sep 2026 18:12:05 GMT",14,342,0.6,night,57.0,3,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,73325
2026-09-02 18:12:58,"Wed, 02 Sep 2026 18:12:51 GMT",13,239,1.0,night,44.7,5,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,105009
2026-09-02 18:13:10,"Wed, 02 Sep 2026 18:13:06 GMT",13,240,0.7,night,44.7,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,104942
2026-09-02 18:13:59,"Wed, 02 Sep 2026 18:13:51 GMT",12,231,0.3,night,72.7,458,2,2,2,1,1.0,0.17,0.0,0.266,0.889,178,0.0,0.254,10,12,0,2,0,143280
2026-09-02 18:14:12,"Wed, 02 Sep 2026 18:14:06 GMT",15,248,1.4,night,72.0,74,1,0,1,1,1.0,1.0,0.0,0.74,0.944,123,0.0,0.114,1,1,0,0,0,131247
2026-09-02 18:15:00,"Wed, 02 Sep 2026 18:14:49 GMT",11,236,0.3,night,25.3,41,1,1,1,1,1.0,0.33,0.0,0.688,0.019,84,0.0,0.06,3,3,0,0,0,77416
2026-09-02 18:15:12,"Wed, 02 Sep 2026 18:15:04 GMT",14,343,0.3,night,58.4,9,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74511
2026-09-02 18:16:01,"Wed, 02 Sep 2026 18:15:50 GMT",13,241,0.4,night,46.5,62,2,0,2,1,1.0,1.0,0.0,0.547,0.241,87,0.0,0.06,1,2,0,0,0,106600
2026-09-02 18:16:13,"Wed, 02 Sep 2026 18:16:05 GMT",8,252,1.2,night,78.1,82,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,130883
2026-09-02 18:17:03,"Wed, 02 Sep 2026 18:16:50 GMT",12,232,1.5,night,67.6,482,2,2,1,2,1.0,0.13,0.0,0.292,0.861,154,0.0,0.132,10,15,0,1,0,134309
2026-09-02 18:17:15,"Wed, 02 Sep 2026 18:17:06 GMT",15,249,1.7,night,66.6,60,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,122423
2026-09-02 18:31:14,"Wed, 02 Sep 2026 18:31:06 GMT",8,253,0.6,night,74.4,62,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,136437
2026-09-02 18:32:04,"Wed, 02 Sep 2026 18:31:52 GMT",15,250,1.1,night,66.6,35,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,121255
2026-09-02 18:32:16,"Wed, 02 Sep 2026 18:32:04 GMT",16,19,7.4,night,38.0,4364,133,88,34,8,0.49,0.48,0.51,0.419,0.45,204,0.0,0.39,22,278,33,230,0,90223
2026-09-02 18:32:53,"Wed, 02 Sep 2026 18:32:49 GMT",14,344,0.5,night,58.1,111,4,2,2,3,0.67,0.67,1.0,0.987,0.5,138,0.0,0.06,2,6,0,0,1,74203
2026-09-02 18:33:17,"Wed, 02 Sep 2026 18:33:05 GMT",14,345,0.4,night,58.0,16,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74864
2026-09-02 18:33:54,"Wed, 02 Sep 2026 18:33:51 GMT",8,254,0.6,night,74.2,57,1,1,1,1,1.0,0.5,0.0,0.833,0.87,114,0.0,0.06,2,2,0,0,0,136115
2026-09-02 18:34:20,"Wed, 02 Sep 2026 18:34:06 GMT",8,255,0.4,night,73.6,28,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,136668
2026-09-02 18:34:57,"Wed, 02 Sep 2026 18:34:50 GMT",15,251,1.0,night,70.8,28,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,130984
2026-09-02 18:35:09,"Wed, 02 Sep 2026 18:35:05 GMT",11,237,0.5,night,24.7,15,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,77176
2026-09-02 18:35:57,"Wed, 02 Sep 2026 18:35:50 GMT",14,346,0.3,night,58.1,5,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74028
2026-09-02 18:36:09,"Wed, 02 Sep 2026 18:36:04 GMT",14,347,0.2,night,58.0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,73912
2026-09-02 18:36:58,"Wed, 02 Sep 2026 18:36:51 GMT",8,256,0.4,night,74.0,13,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,135980
2026-09-02 18:37:10,"Wed, 02 Sep 2026 18:37:06 GMT",12,233,1.1,night,67.6,195,1,0,1,1,1.0,1.0,0.0,0.302,0.889,152,0.0,0.238,1,1,0,0,0,127009
2026-09-02 18:37:59,"Wed, 02 Sep 2026 18:37:50 GMT",15,252,1.1,night,66.4,98,7,0,4,2,0.88,1.0,1.0,0.463,0.77,234,0.0,0.06,1,7,0,0,1,120576
2026-09-02 18:38:12,"Wed, 02 Sep 2026 18:38:04 GMT",11,238,0.3,night,25.3,13,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76084
2026-09-02 18:39:00,"Wed, 02 Sep 2026 18:38:49 GMT",14,348,0.2,night,57.9,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74236
2026-09-02 18:39:12,"Wed, 02 Sep 2026 18:39:05 GMT",18,26,2.9,night,69.8,761,15,7,6,3,0.83,0.38,0.48,0.196,0.422,224,0.0,0.506,12,40,1,36,0,117813
2026-09-02 18:40:01,"Wed, 02 Sep 2026 18:39:51 GMT",8,257,0.3,night,74.1,74,1,0,1,1,1.0,1.0,0.0,0.99,0.944,103,0.0,0.06,1,1,0,0,0,135842
2026-09-02 18:40:13,"Wed, 02 Sep 2026 18:40:06 GMT",12,234,0.8,night,67.5,427,3,2,2,3,0.5,0.33,1.0,0.472,0.87,201,0.0,0.139,6,9,0,0,0,133460
2026-09-02 18:48:05,"Wed, 02 Sep 2026 18:47:50 GMT",16,20,5.9,night,34.9,3809,90,72,15,15,0.4,0.38,0.39,0.469,0.558,215,0.0,0.305,15,240,44,217,0,71152
2026-09-02 18:48:17,"Wed, 02 Sep 2026 18:48:05 GMT",13,242,0.6,night,46.8,8,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,108137
2026-09-02 18:48:54,"Wed, 02 Sep 2026 18:48:51 GMT",12,235,1.0,night,71.3,217,2,1,2,1,1.0,0.5,0.0,0.557,0.926,163,0.0,0.146,3,4,0,1,0,142974
2026-09-02 18:49:18,"Wed, 02 Sep 2026 18:49:06 GMT",12,236,0.8,night,71.3,182,1,1,1,1,1.0,0.33,0.0,0.271,0.87,155,0.0,0.06,3,3,0,0,0,143283
2026-09-02 18:49:54,"Wed, 02 Sep 2026 18:49:50 GMT",11,239,0.3,night,25.4,10,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,78950
2026-09-02 18:50:17,"Wed, 02 Sep 2026 18:50:09 GMT",11,240,0.2,night,25.4,6,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,79251
2026-09-02 18:51:04,"Wed, 02 Sep 2026 18:50:52 GMT",18,27,3.5,night,55.2,448,3,2,2,2,0.75,0.23,1.0,0.597,0.821,172,0.0,0.283,9,13,2,14,0,120485
2026-09-02 18:51:16,"Wed, 02 Sep 2026 18:51:06 GMT",13,243,0.3,night,46.6,3,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,107823
2026-09-02 18:52:03,"Wed, 02 Sep 2026 18:51:51 GMT",12,237,0.6,night,71.2,589,3,3,2,3,0.5,0.23,0.33,0.472,0.87,197,0.0,0.175,7,13,0,1,0,143277
2026-09-02 18:52:15,"Wed, 02 Sep 2026 18:52:05 GMT",12,238,0.4,night,71.1,225,2,1,2,1,1.0,0.67,0.0,0.401,0.907,162,0.0,0.187,2,3,0,0,0,143238
2026-09-02 18:53:02,"Wed, 02 Sep 2026 18:52:50 GMT",11,241,0.5,night,24.4,3,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76520
2026-09-02 18:53:14,"Wed, 02 Sep 2026 18:53:04 GMT",14,349,1.1,night,60.2,379,17,4,6,4,0.71,0.71,0.81,0.965,0.346,136,0.0,0.065,4,24,0,0,1,78955
2026-09-02 18:54:01,"Wed, 02 Sep 2026 18:53:50 GMT",13,244,0.3,night,46.3,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,107407
2026-09-02 18:54:13,"Wed, 02 Sep 2026 18:54:05 GMT",13,245,0.3,night,46.3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,107226
2026-09-02 18:55:02,"Wed, 02 Sep 2026 18:54:50 GMT",12,239,1.3,night,66.2,144,3,1,3,1,1.0,0.75,1.0,0.417,0.444,91,0.0,0.111,2,4,0,0,1,133371
2026-09-02 18:55:14,"Wed, 02 Sep 2026 18:55:05 GMT",15,253,0.7,night,65.4,145,6,2,4,4,0.38,0.67,1.0,0.724,0.951,160,0.0,0.081,3,9,0,0,0,120319
2026-09-02 18:56:03,"Wed, 02 Sep 2026 18:55:50 GMT",11,242,0.4,night,25.1,4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76505
2026-09-02 18:56:14,"Wed, 02 Sep 2026 18:56:04 GMT",14,350,0.5,night,57.3,32,1,0,1,1,1.0,1.0,0.0,0.479,0.648,63,0.0,0.116,1,1,0,0,0,75204
2026-09-02 18:57:02,"Wed, 02 Sep 2026 18:56:51 GMT",13,246,1.3,night,50.3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,116104
